S1_Light,S2_Light,S3_Light,S4_Light,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Temperature,Sound,Room_Occupancy_Count
0,0,0,0,725,-2.057692308,0,0,25.765,0.0625,0
123,36,60,45,440,0.719230769,1,0,25.1875,0.23,1
0,0,0,0,520,-1.865384615,0,0,25.565,0.06,0
6,7,34,22,360,0.0,0,0,25.0325,0.065,0
7,7,37,24,360,0.042307692,0,0,25.015,0.085,0
7,8,36,24,355,-0.153846154,0,0,24.9675,0.0675,0
14,16,65,45,360,0.069230769,0,0,25.2825,0.0625,0
115,19,180,7,1020,0.646153846,0,0,26.1275,0.25,2
10,11,50,35,360,0.084615385,0,0,25.19,0.0625,0
0,0,0,0,1250,1.476923077,0,0,26.435,0.0625,0
155,234,70,54,515,3.226923077,1,0,25.455,0.7425,2
10,12,49,36,355,0.0,0,0,25.5975,0.0725,0
0,0,0,0,455,-0.992307692,0,0,25.5475,0.065,0
114,19,180,7,1005,-0.130769231,0,0,26.1425,0.775,2
0,0,0,0,355,0.0,0,0,25.345,0.07,0
0,0,0,0,360,-0.165384615,0,0,25.1725,0.06,0
0,0,0,0,355,0.019230769,0,0,25.44,0.07,0
6,6,34,22,360,0.0,0,0,24.9825,0.065,0
18,22,98,59,850,-5.257692308,0,0,26.1575,0.06,0
14,15,60,43,355,0.0,0,0,25.2675,0.0725,0
15,20,73,53,355,0.0,0,0,25.5825,0.07,0
0,0,0,0,350,-0.038461538,0,0,25.2525,0.065,0
6,6,34,22,360,0.0,0,0,24.9675,0.065,0
148,235,178,11,895,2.873076923,0,1,26.425,0.07,3
6,6,32,21,350,0.0,0,0,25.065,0.0775,0
122,36,65,47,360,0.130769231,1,0,25.36,0.175,1
149,234,185,10,955,2.426923077,0,0,26.1725,0.1525,3
115,19,181,7,1025,0.338461538,0,0,26.1425,0.2,2
11,14,58,42,355,0.0,0,0,25.6125,0.075,0
8,8,40,27,360,-0.007692308,0,0,25.0475,0.0625,0
19,24,85,61,355,0.0,0,0,25.5825,0.075,0
5,6,31,20,360,0.0,0,0,24.985,0.065,0
0,0,0,0,515,-1.857692308,0,0,25.58,0.0574999999999999,0
5,5,28,19,360,0.034615385,0,0,24.9825,0.065,0
0,0,0,0,345,0.0,0,0,25.17,0.0625,0
0,0,0,0,350,0.034615385,0,0,25.4875,0.07,0
5,5,27,19,360,0.019230769,0,0,25.0,0.06,0
8,9,42,29,355,0.0,0,0,25.0625,0.07,0
0,0,0,0,375,-0.296153846,0,0,25.3625,0.06,0
12,14,54,39,355,0.0,0,0,25.205,0.0725,0
124,37,70,50,365,0.261538462,0,0,25.4225,0.74,1
6,6,33,22,360,0.0,0,0,25.0675,0.0625,0
0,0,0,0,355,0.073076923,0,0,25.44,0.0725,0
17,20,74,53,355,0.0,0,0,25.3775,0.0725,0
117,26,44,26,620,0.846153846,0,0,25.92,0.0675,1
0,0,0,0,575,-1.715384615,0,0,25.565,0.065,0
150,235,187,10,1050,2.119230769,1,1,26.2375,0.285,3
156,239,70,54,460,0.384615385,1,0,25.3775,0.53,2
124,38,70,50,370,0.046153846,0,0,25.5025,0.28,1
148,234,177,10,985,4.638461538,0,0,26.2525,0.5675,3
0,0,0,0,355,0.0,0,0,25.1875,0.0675,0
123,36,65,46,360,0.0,1,0,25.3925,0.0675,1
142,226,5,6,840,-0.065384615,1,1,25.985,0.2125,2
114,24,175,10,795,2.311538462,1,1,26.015,0.76,2
0,0,0,0,360,-0.057692308,0,0,25.265,0.065,0
0,0,0,0,380,-0.126923077,0,0,25.44,0.06,0
8,8,40,26,355,-0.076923077,0,0,25.0475,0.0625,0
14,17,67,48,355,0.0,0,0,25.3125,0.075,0
0,0,5,4,350,0.0,0,0,25.58,0.075,0
0,0,0,0,735,-2.353846154,0,0,25.75,0.0575,0
143,228,5,7,835,-0.403846154,1,1,26.0,0.555,2
0,0,0,0,385,0.0,0,0,25.41,0.0675,0
122,35,64,46,360,0.0,0,0,25.4075,0.315,1
0,0,0,0,350,-0.073076923,0,0,25.5175,0.07,0
118,28,208,25,620,0.138461538,1,0,25.9375,1.2950000000000002,2
0,0,0,0,345,0.0,0,0,25.0025,0.065,0
0,0,0,0,350,0.157692308,0,0,25.5175,0.07,0
0,0,0,0,750,-2.280769231,0,0,25.7825,0.0525,0
119,24,191,13,650,2.7,1,1,25.97,1.1225,2
0,0,0,0,375,-0.276923077,0,0,25.36,0.06,0
0,0,0,0,765,-2.261538462,0,0,25.765,0.065,0
15,18,68,48,355,0.0,0,0,25.315,0.0825,0
0,0,0,0,375,-0.226923077,0,0,25.375,0.065,0
0,0,0,0,360,-0.138461538,0,0,25.265,0.06,0
2,2,11,7,345,0.0,0,0,24.9525,0.07,0
162,249,84,64,575,3.142307692,1,0,26.1575,0.5225,2
0,0,0,0,355,-0.003846154,0,0,25.5175,0.0725,0
3,3,18,12,360,0.057692308,0,0,25.0175,0.0625,0
5,7,24,22,595,3.626923077,0,0,25.845,1.025,3
0,0,0,0,390,0.0,0,0,25.4675,0.0625,0
0,0,0,0,360,-0.138461538,0,0,25.0325,0.06,0
12,13,62,45,535,0.465384615,0,0,26.125,0.1525,0
0,0,0,0,465,-1.026923077,0,0,25.565,0.06,0
0,0,0,0,480,-1.4,0,0,25.565,0.0625,0
0,0,0,0,705,-1.930769231,0,0,25.72,0.0625,0
6,7,36,24,360,-0.015384615,0,0,25.015,0.0625,0
0,0,0,0,360,0.0,0,0,25.1725,0.0625,0
0,0,0,0,1165,-4.503846154,0,0,26.2525,0.06,0
0,0,0,0,675,-2.315384615,0,0,25.69,0.0625,0
5,7,24,22,585,3.615384615,0,0,25.845,0.0725,3
2,2,14,9,350,0.0,0,0,24.9525,0.07,0
0,0,1,1,345,0.0,0,0,24.9675,0.0675,0
116,24,177,9,810,1.761538462,0,1,26.0325,0.2375,2
122,35,58,44,395,-0.711538462,0,0,25.0325,0.11,1
0,0,0,0,435,-1.230769231,0,0,25.515,0.0575,0
114,19,179,7,1040,-0.315384615,0,0,26.1875,0.3725,2
3,4,18,13,350,-6.16e-18,0,0,25.6125,0.075,0
0,0,0,0,355,0.080769231,0,0,25.4225,0.0775,0
0,0,0,0,785,-2.092307692,0,0,25.795,0.0625,0
0,0,0,0,375,-0.046153846,0,0,25.3775,0.0625,0
0,0,0,0,695,-1.9,0,0,25.6725,0.065,0
0,0,0,0,365,-0.226923077,0,0,25.28,0.0625,0
0,0,0,0,355,0.0,0,0,25.3275,0.075,0
0,0,0,0,350,0.0,0,0,25.25,0.06,0
8,8,40,27,355,0.0,0,0,25.0475,0.0725,0
119,29,50,29,600,0.334615385,0,0,25.9375,0.255,1
0,0,3,2,350,0.0,0,0,25.5475,0.0675,0
0,0,0,0,355,0.103846154,0,0,25.5,0.07,0
6,6,32,21,350,0.0,0,0,25.0325,0.0725,0
0,0,0,0,350,-0.073076923,0,0,25.485,0.065,0
0,0,0,0,360,0.0,0,0,25.0175,0.065,0
6,7,34,22,350,0.0,0,0,25.0,0.07,0
0,0,0,0,355,0.0,0,0,25.41,0.0725,0
0,0,0,0,355,0.184615385,0,0,25.5175,0.0725,0
149,234,185,10,990,2.115384615,0,0,26.2025,0.1125,3
0,0,0,0,350,0.019230769,0,0,25.5175,0.0725,0
6,6,33,23,350,0.0,0,0,25.0325,0.0675,0
0,0,0,0,360,0.0,0,0,25.11,0.055,0
0,0,0,0,810,-3.076923077,0,0,25.845,0.0625,0
161,251,81,60,525,3.538461538,0,0,25.9075,0.4399999999999999,2
5,5,29,20,360,0.0,0,0,24.985,0.06,0
0,0,4,3,350,0.0,0,0,25.58,0.075,0
160,247,76,57,635,1.192307692,0,0,26.285,0.915,2
0,0,0,0,345,0.0,0,0,25.05,0.065,0
0,0,0,0,355,0.0,0,0,24.9675,0.065,0
12,13,61,45,540,-0.696153846,0,0,26.155,0.1949999999999999,0
0,0,0,0,355,0.026923077,0,0,25.5025,0.0675,0
149,235,178,10,965,4.015384615,0,0,26.2675,1.4325,3
0,0,0,0,355,-0.234615385,0,0,25.2825,0.06,0
0,0,0,0,360,0.026923077,0,0,25.1275,0.06,0
155,232,74,57,560,2.8,1,1,25.5475,0.2225,1
0,0,0,0,355,-0.042307692,0,0,25.4875,0.075,0
155,236,70,54,490,1.380769231,0,1,25.4375,0.175,2
123,36,65,47,360,0.130769231,0,0,25.3425,0.075,1
8,8,40,26,360,-0.030769231,0,0,25.0325,0.065,0
0,0,0,0,355,-0.019230769,0,0,25.5025,0.0725,0
0,0,0,0,355,-0.153846154,0,0,25.2975,0.0625,0
11,12,53,36,360,0.084615385,0,0,25.205,0.0625,0
149,234,180,10,1080,2.565384615,0,1,26.3,0.3875,3
149,235,185,11,835,1.973076923,1,1,26.14,0.7575,3
0,0,0,0,355,0.080769231,0,0,25.47,0.075,0
8,8,40,27,355,0.0,0,0,25.015,0.065,0
0,0,0,0,355,-0.103846154,0,0,24.97,0.06,0
150,236,186,11,805,1.419230769,1,1,26.16,1.3375,3
0,0,0,0,355,-1.23e-17,0,0,25.11,0.0625,0
0,0,0,0,355,0.0,0,0,25.295,0.075,0
1,1,7,5,345,0.0,0,0,24.9675,0.065,0
0,0,0,0,355,-0.096153846,0,0,25.4875,0.0675,0
0,0,0,0,805,-1.65,0,0,25.8625,0.13,0
2,2,13,10,350,0.003846154,0,0,25.58,0.0725,0
0,0,0,0,355,0.0,0,0,25.2025,0.07,0
160,249,77,58,500,2.634615385,0,0,25.8775,0.61,2
117,19,183,7,1060,1.923076923,0,0,26.22,0.15,2
159,249,79,59,390,0.334615385,0,0,25.72,0.78,2
0,0,0,0,350,0.0,0,0,25.5475,0.0725,0
0,0,0,0,845,-2.673076923,0,0,25.8425,0.055,0
0,0,0,0,350,-0.088461538,0,0,25.4575,0.0725,0
114,19,179,7,1025,-0.311538462,0,0,26.1725,0.1549999999999999,2
0,0,0,0,360,0.0,0,0,25.265,0.0575,0
17,20,75,54,355,0.0,0,0,25.36,0.07,0
0,0,0,0,355,0.019230769,0,0,25.44,0.075,0
0,0,0,0,355,0.103846154,0,0,25.5025,0.07,0
114,19,179,7,1050,-0.184615385,1,0,26.1875,0.4275,2
3,3,17,12,350,-0.030769231,0,0,25.6125,0.07,0
119,24,193,15,595,1.473076923,1,0,25.9875,0.1225,2
6,6,32,21,350,0.0,0,0,25.015,0.075,0
0,0,0,0,440,-1.130769231,0,0,25.5325,0.0625,0
114,24,176,10,785,1.534615385,0,0,26.03,0.07,2
164,251,267,69,855,1.823076923,1,1,26.4075,1.3775,3
0,0,0,0,715,-2.053846154,0,0,25.72,0.0625,0
0,0,4,2,350,0.007692308,0,0,25.0325,0.07,0
6,6,32,21,360,0.0,0,0,25.065,0.0574999999999999,0
0,0,0,0,355,0.0,0,0,25.4075,0.0775,0
123,37,67,49,375,0.296153846,0,0,25.55,0.2674999999999999,1
0,0,0,0,725,-1.469230769,0,0,25.7175,0.065,0
0,0,0,0,360,-0.046153846,0,0,25.2975,0.0625,0
119,30,56,35,595,1.315384615,0,0,25.92,0.07,1
0,0,0,0,370,-0.015384615,0,0,25.3775,0.06,0
0,0,0,0,795,-2.780769231,0,0,25.845,0.0575,0
17,20,73,53,355,0.0,0,0,25.485,0.0725,0
0,0,0,0,355,-0.042307692,0,0,25.0975,0.0675,0
0,0,0,0,455,-1.026923077,0,0,25.565,0.065,0
148,235,178,10,935,2.819230769,1,0,26.2825,0.215,3
0,0,0,0,770,-2.080769231,0,0,25.7675,0.0575,0
0,0,0,0,370,-0.273076923,0,0,25.375,0.07,0
5,6,30,20,350,0.0,0,0,24.9825,0.0725,0
1,1,6,5,350,0.0,0,0,24.9525,0.0675,0
0,0,0,0,355,-0.184615385,0,0,25.3,0.065,0
0,0,0,0,360,-0.030769231,0,0,25.1725,0.0574999999999999,0
149,234,178,10,1055,2.819230769,1,1,26.2975,0.24,3
0,0,0,0,355,-0.188461538,0,0,25.095,0.0574999999999999,0
0,0,0,0,970,-2.503846154,0,0,25.9575,0.0575,0
0,0,0,0,350,-0.126923077,0,0,25.25,0.0625,0
0,0,0,0,380,-0.242307692,0,0,25.4225,0.0575,0
0,0,0,0,360,0.05,0,0,25.25,0.055,0
0,0,0,0,360,0.0,0,0,25.235,0.0525,0
7,8,39,26,360,-0.019230769,0,0,25.0475,0.06,0
160,249,77,57,420,1.492307692,1,0,25.78,0.2224999999999999,2
6,6,32,22,360,0.0,0,0,24.9675,0.065,0
10,10,48,33,355,-0.153846154,0,0,25.175,0.0625,0
10,12,50,35,355,0.0,0,0,25.19,0.0725,0
114,19,178,7,1045,-0.873076923,1,0,26.22,0.3225,2
0,0,0,0,605,-1.996153846,0,0,25.6425,0.06,0
0,0,0,0,355,0.0,0,0,25.1275,0.075,0
0,0,0,0,360,0.023076923,0,0,25.08,0.06,0
0,0,3,2,350,0.0,0,0,25.565,0.07,0
124,38,70,50,365,0.3,1,0,25.4375,0.255,1
3,3,17,12,350,-0.046153846,0,0,25.6125,0.0725,0
164,255,278,71,875,1.111538462,0,0,26.375,0.1825,3
17,20,74,53,355,0.0,0,0,25.36,0.0675,0
0,0,0,0,355,-0.080769231,0,0,25.08,0.06,0
7,8,38,25,360,0.046153846,0,0,25.015,0.0675,0
0,0,0,0,410,-0.75,0,0,25.5025,0.0625,0
0,0,0,0,415,-1.488461538,0,0,25.485,0.0575,0
6,6,33,21,350,0.0,0,0,25.0325,0.07,0
0,0,0,0,430,-1.380769231,0,0,25.5,0.0574999999999999,0
0,0,0,0,355,-0.153846154,0,0,25.05,0.065,0
9,10,49,30,385,0.55,1,1,25.83,0.4075,3
6,6,32,22,350,0.0,0,0,25.0325,0.0775,0
114,19,180,7,1015,-0.323076923,0,0,26.1575,0.295,2
113,18,178,7,1035,-1.430769231,0,0,26.2025,0.075,2
7,7,35,24,355,-0.080769231,0,0,25.0325,0.075,0
2,2,14,9,355,-0.023076923,0,0,24.985,0.06,0
163,250,85,65,570,3.307692308,0,0,26.1575,0.4175,2
0,0,0,0,350,0.015384615,0,0,25.5025,0.07,0
0,0,0,0,385,-0.319230769,0,0,25.4225,0.0625,0
6,7,32,21,345,0.0,0,0,25.0175,0.065,0
8,10,43,31,355,0.0,0,0,25.5975,0.0725,0
2,2,13,8,350,0.0,0,0,24.985,0.0725,0
0,0,0,0,360,-0.026923077,0,0,25.1275,0.06,0
18,20,76,54,355,0.0,0,0,25.345,0.0725,0
149,241,180,12,830,1.569230769,1,1,26.08,0.3874999999999999,3
2,1,10,6,345,0.0,0,0,24.9675,0.065,0
0,0,0,0,355,-0.042307692,0,0,24.97,0.065,0
150,236,180,10,1155,2.934615385,0,0,26.33,0.4725,3
0,0,0,0,365,0.0,0,0,25.265,0.0525,0
0,0,0,0,350,-0.007692308,0,0,25.5025,0.07,0
2,2,10,6,345,0.0,0,0,24.9525,0.0675,0
0,0,0,0,380,0.0,0,0,25.4075,0.0825,0
10,11,57,41,470,-2.238461538,0,0,26.0925,0.0625,0
0,0,0,0,360,0.134615385,0,0,25.095,0.0574999999999999,0
17,20,92,56,835,-6.296153846,0,0,26.1275,0.0575,0
11,12,53,36,360,-0.065384615,0,0,25.16,0.085,0
10,10,46,31,355,-0.088461538,0,0,25.1275,0.07,0
0,0,1,1,350,0.011538462,0,0,25.5475,0.075,0
5,6,30,20,360,0.0,0,0,24.9675,0.065,0
19,22,97,60,950,-0.069230769,1,1,26.5025,1.94,0
0,0,0,0,515,-1.730769231,0,0,25.5975,0.065,0
160,251,81,60,390,0.380769231,1,1,25.6725,1.1075,2
0,0,0,0,360,-0.05,0,0,25.095,0.0575,0
6,6,33,22,360,0.0,0,0,24.985,0.0574999999999999,0
113,19,177,7,1030,-1.4,0,0,26.2025,0.185,2
14,16,64,45,360,0.034615385,0,0,25.2825,0.0625,0
0,0,0,0,355,0.0,0,0,25.2975,0.0625,0
144,229,170,19,830,0.688461538,1,1,25.9875,0.6775000000000001,3
115,19,180,7,1025,0.715384615,0,0,26.1275,0.3475,2
7,7,37,24,360,0.038461538,0,0,25.015,0.0675,0
7,8,37,24,355,0.0,0,0,25.015,0.0725,0
0,0,0,0,410,-0.926923077,0,0,25.5,0.0575,0
9,9,42,29,355,-0.096153846,0,0,25.0325,0.065,0
0,0,0,0,355,0.065384615,0,0,25.47,0.07,0
10,11,57,41,465,-2.288461538,0,0,26.1075,0.065,0
12,15,61,45,355,0.0,0,0,25.6125,0.08,0
17,20,73,53,355,0.0,0,0,25.3275,0.075,0
7,7,29,26,475,3.057692308,1,1,25.7975,0.8775,3
0,0,0,0,375,-0.161538462,0,0,25.3775,0.06,0
2,2,11,7,350,0.0,0,0,24.9825,0.075,0
118,27,198,24,630,0.35,0,0,25.94,0.26,2
0,0,0,0,360,-0.034615385,0,0,25.2025,0.0574999999999999,0
120,26,48,35,420,-1.623076923,0,0,26.11,0.1075,1
2,2,14,9,355,-0.103846154,0,0,25.05,0.0574999999999999,0
20,24,85,62,355,0.0,0,0,25.565,0.075,0
149,234,185,10,965,2.115384615,0,1,26.19,0.15,3
0,0,0,0,360,-0.1,0,0,24.9525,0.06,0
6,6,31,21,360,0.0,0,0,25.0,0.065,0
0,0,0,0,355,-0.015384615,0,0,25.44,0.0675,0
15,19,89,54,680,-2.680769231,0,0,25.9525,0.0625,0
0,0,0,0,430,-1.415384615,0,0,25.47,0.0625,0
0,0,0,0,355,-0.092307692,0,0,25.455,0.0725,0
157,242,67,53,455,0.696153846,1,0,25.36,0.355,2
0,0,0,0,370,0.0,0,0,25.3475,0.0574999999999999,0
0,0,0,0,385,-0.234615385,0,0,25.3925,0.0574999999999999,0
0,0,0,0,735,-2.407692308,0,0,25.75,0.0575,0
10,11,48,34,355,0.0,0,0,25.1575,0.075,0
0,0,0,0,360,0.0,0,0,25.235,0.0574999999999999,0
18,22,78,57,355,0.0,0,0,25.5175,0.07,0
0,0,1,1,350,0.015384615,0,0,25.5325,0.0725,0
149,237,180,10,1210,2.188461538,0,0,26.5625,0.36,3
160,247,80,60,495,3.003846154,1,1,25.8475,0.4475,2
0,0,0,0,545,-2.096153846,0,0,25.595,0.06,0
0,0,0,0,350,-0.176923077,0,0,25.4875,0.0725,0
118,23,190,11,690,2.5,0,0,26.0,0.505,2
0,0,0,0,950,-2.776923077,0,0,25.9575,0.0675,0
0,0,0,0,585,-1.584615385,0,0,25.565,0.0675,0
0,0,1,1,350,0.038461538,0,0,25.565,0.0725,0
5,5,29,17,650,2.784615385,1,1,25.8425,0.11,3
0,0,0,0,360,-0.007692308,0,0,25.1425,0.0625,0
2,2,12,10,765,1.75,1,1,25.9075,0.6425,3
0,0,0,0,380,-0.165384615,0,0,25.405,0.0574999999999999,0
118,21,28,20,510,1.607692308,1,0,26.17,0.0975,1
14,15,62,44,360,-0.023076923,0,0,25.2825,0.065,0
7,7,35,24,360,-0.034615385,0,0,24.9825,0.08,0
0,0,0,0,365,-0.123076923,0,0,25.3625,0.0574999999999999,0
0,0,0,0,650,-2.196153846,0,0,25.6575,0.0575,0
5,5,25,18,355,-0.030769231,0,0,25.58,0.075,0
0,0,0,0,1025,-4.311538462,0,0,26.0625,0.0575,0
6,7,33,21,345,0.0,0,0,25.0175,0.0625,0
0,0,0,0,540,-2.319230769,0,0,25.5475,0.065,0
0,0,0,0,375,-0.273076923,0,0,25.36,0.0625,0
0,0,0,0,445,-2.188461538,0,0,25.5475,0.06,0
5,5,25,17,360,0.0,0,0,25.0475,0.055,0
155,235,72,55,520,3.446153846,0,1,25.4875,0.2249999999999999,2
10,12,50,35,355,0.0,0,0,25.19,0.07,0
160,249,77,57,470,2.857692308,0,0,25.815,0.5575,2
16,20,72,53,355,0.0,0,0,25.4525,0.07,0
14,15,62,44,355,0.0,0,0,25.2675,0.07,0
1,1,10,6,350,0.0,0,0,24.985,0.07,0
0,0,3,2,355,-0.030769231,0,0,25.05,0.0574999999999999,0
0,0,0,0,1030,0.161538462,0,0,26.1425,0.0625,0
0,0,0,0,355,-0.019230769,0,0,25.44,0.0725,0
5,6,29,20,350,0.0,0,0,24.9825,0.075,0
155,234,74,56,545,3.75,0,0,25.5475,0.2324999999999999,2
7,8,38,25,360,0.0,0,0,25.015,0.0625,0
0,0,0,0,1015,0.453846154,0,0,26.08,0.0625,0
0,0,0,0,360,-0.065384615,0,0,25.265,0.06,0
10,11,49,34,360,0.192307692,0,0,25.205,0.0625,0
6,6,37,23,525,2.515384615,1,0,25.845,0.1674999999999999,3
142,227,6,7,835,0.607692308,0,0,26.0,0.15,2
7,8,37,24,355,0.0,0,0,25.03,0.065,0
0,0,0,0,360,-0.038461538,0,0,25.1725,0.06,0
119,24,42,31,435,0.846153846,0,0,26.125,0.1625,1
0,0,0,0,385,-0.119230769,0,0,25.4525,0.0625,0
0,0,0,0,355,0.053846154,0,0,25.5175,0.07,0
150,237,186,11,795,1.169230769,1,0,26.1275,0.2,3
0,0,4,3,355,-0.134615385,0,0,25.05,0.065,0
9,10,45,30,355,0.0,0,0,25.0925,0.07,0
14,17,80,49,675,-1.830769231,0,0,25.97,0.0725,0
164,253,268,70,965,1.738461538,1,1,26.485,0.3025,3
0,0,0,0,355,-0.019230769,0,0,25.0,0.065,0
150,236,180,11,1090,2.146153846,0,1,26.315,0.7925,3
0,0,0,0,650,-2.073076923,0,0,25.6875,0.0574999999999999,0
7,9,39,29,355,0.0,0,0,25.6275,0.1175,0
18,21,76,55,355,0.0,0,0,25.485,0.0675,0
0,0,0,0,355,-7.7e-19,0,0,24.9675,0.06,0
156,244,79,60,615,0.957692308,1,0,26.0325,0.3,2
114,19,180,7,1015,-0.596153846,0,0,26.1725,0.15,2
1,1,8,5,350,0.0,0,0,25.0025,0.0725,0
0,0,0,0,370,-0.223076923,0,0,25.3475,0.0574999999999999,0
0,0,0,0,355,0.0,0,0,25.455,0.0775,0
115,25,184,15,710,2.269230769,0,0,25.985,0.355,2
0,0,0,0,360,0.0,0,0,25.205,0.065,0
0,0,0,0,1195,-2.226923077,0,0,26.3275,0.065,0
9,9,50,30,405,0.734615385,1,1,25.83,1.1625,3
0,0,0,0,365,-0.034615385,0,0,25.22,0.06,0
0,0,0,0,350,-0.1,0,0,25.5025,0.0725,0
0,0,0,0,355,0.0,0,0,25.1575,0.0675,0
6,7,35,23,360,0.0,0,0,25.05,0.0574999999999999,0
10,12,51,35,360,0.053846154,0,0,25.19,0.135,0
0,0,0,0,945,-2.865384615,0,0,25.94,0.065,0
4,4,20,14,355,0.080769231,0,0,24.97,0.0625,0
0,0,0,0,360,-0.042307692,0,0,25.1275,0.06,0
0,0,0,0,370,0.015384615,0,0,25.3475,0.055,0
14,17,65,47,355,0.0,0,0,25.315,0.07,0
0,0,0,0,825,-1.219230769,0,0,25.88,0.065,0
155,237,71,55,500,1.996153846,1,1,25.4375,0.7000000000000001,2
0,0,0,0,360,0.0,0,0,25.2825,0.0675,0
5,5,29,20,360,0.0,0,0,25.05,0.06,0
10,13,56,35,370,1.153846154,0,0,25.6125,0.29,3
10,10,45,30,355,0.0,0,0,25.11,0.07,0
0,0,0,0,355,0.111538462,0,0,25.5325,0.0725,0
6,6,32,21,350,0.0,0,0,25.0,0.08,0
12,13,54,39,355,0.0,0,0,25.22,0.07,0
124,36,61,47,435,0.869230769,0,0,25.1725,0.255,1
123,35,57,44,390,-0.542307692,1,0,25.015,0.5199999999999999,1
123,31,61,46,450,1.1,1,1,25.2975,0.355,1
2,2,12,7,360,0.019230769,0,0,25.035,0.06,0
0,0,0,0,355,-0.292307692,0,0,25.2975,0.065,0
0,0,0,0,450,-2.246153846,0,0,25.5475,0.0574999999999999,0
162,253,85,63,440,-0.684615385,0,0,25.845,0.5825,2
114,19,180,7,1040,0.003846154,0,0,26.1725,0.09,2
9,8,50,30,425,1.707692308,1,1,25.86,0.97,3
0,0,0,0,385,-0.292307692,0,0,25.4225,0.0575,0
0,0,0,0,350,-0.084615385,0,0,25.5175,0.07,0
10,10,50,36,450,-1.146153846,0,0,26.0625,0.0625,0
124,39,74,54,380,0.219230769,1,0,25.565,0.31,1
0,0,0,0,365,-0.219230769,0,0,25.345,0.065,0
0,0,0,0,605,-2.9,0,0,25.6275,0.0625,0
0,0,0,0,355,0.023076923,0,0,25.4225,0.07,0
121,26,49,36,410,-1.030769231,1,0,26.125,0.0775,1
9,10,45,30,355,0.073076923,0,0,25.08,0.065,0
0,0,0,0,360,-0.046153846,0,0,24.9525,0.0574999999999999,0
162,247,227,70,840,8.446153846,1,1,26.455,3.0925,3
14,14,68,49,630,0.326923077,0,0,26.1575,0.0625,0
0,0,0,0,355,0.0,0,0,25.22,0.07,0
13,14,58,41,360,-0.011538462,0,0,25.19,0.065,0
3,3,16,12,355,-0.003846154,0,0,24.955,0.0625,0
0,0,0,0,400,-1.280769231,0,0,25.47,0.07,0
0,0,0,0,380,-0.242307692,0,0,25.4225,0.0574999999999999,0
0,0,0,0,360,-0.107692308,0,0,25.0325,0.065,0
163,249,267,69,845,4.103846154,0,1,26.4225,1.1375,3
0,0,0,0,355,0.015384615,0,0,25.065,0.0574999999999999,0
0,0,0,0,760,-2.115384615,0,0,25.78,0.0675,0
16,20,93,57,755,-3.665384615,0,0,26.0625,0.06,0
0,0,0,0,355,0.061538462,0,0,25.5325,0.0675,0
0,0,0,0,350,-0.192307692,0,0,25.5325,0.0725,0
0,0,0,0,350,-0.096153846,0,0,25.5325,0.07,0
9,10,33,29,430,2.523076923,1,1,25.86,0.3025,3
116,25,186,16,700,2.446153846,1,0,25.985,0.1925,2
165,254,275,70,910,1.553846154,1,1,26.3425,0.4650000000000001,3
0,0,0,0,915,-3.261538462,0,0,25.9225,0.0575,0
5,5,23,15,360,0.034615385,0,0,25.0325,0.06,0
12,14,56,40,355,0.0,0,0,25.2525,0.13,0
3,4,18,13,355,-0.023076923,0,0,24.9375,0.0625,0
0,0,0,0,355,-0.176923077,0,0,25.095,0.0625,0
1,1,10,6,350,0.0,0,0,24.985,0.0675,0
0,0,0,0,795,-1.8,0,0,25.8475,0.0625,0
0,0,0,0,735,-1.461538462,0,0,25.7175,0.07,0
1,1,10,6,360,0.046153846,0,0,24.985,0.0625,0
0,0,0,0,355,-0.084615385,0,0,24.955,0.06,0
17,21,93,58,830,-5.542307692,0,0,26.095,0.065,0
3,3,15,10,350,0.0,0,0,24.9675,0.07,0
156,241,77,59,625,1.738461538,0,1,26.19,0.645,2
7,9,39,28,355,0.0,0,0,25.6425,0.095,0
0,0,0,0,375,0.0,0,0,25.3625,0.0549999999999999,0
0,0,0,0,365,0.011538462,0,0,25.2975,0.0625,0
6,6,39,24,520,2.161538462,1,0,25.845,0.15,3
14,17,65,46,355,0.0,0,0,25.315,0.0925,0
0,0,0,0,350,-0.053846154,0,0,25.55,0.0725,0
120,34,68,44,575,-1.053846154,0,0,25.9575,0.615,1
10,11,36,34,375,0.242307692,0,1,25.735,0.1825,3
0,0,0,0,350,-0.184615385,0,0,25.44,0.0725,0
0,0,0,0,355,0.230769231,0,0,25.5325,0.075,0
0,0,0,0,370,-0.038461538,0,0,25.3625,0.06,0
149,236,180,10,965,3.876923077,0,0,26.2675,0.59,3
0,0,0,0,370,-0.034615385,0,0,25.3925,0.105,0
0,0,0,0,345,0.0,0,0,25.1875,0.0575,0
0,0,0,0,355,-0.061538462,0,0,25.5175,0.0725,0
118,22,187,10,725,2.580769231,0,1,26.0,0.395,2
160,249,77,58,475,2.942307692,0,0,25.8325,0.2775,2
3,4,21,13,720,2.465384615,1,1,25.875,0.245,3
0,0,5,4,350,0.0,0,0,25.565,0.0775,0
0,0,0,0,355,0.069230769,0,0,25.08,0.055,0
160,249,80,59,400,0.484615385,1,1,25.72,1.035,2
0,0,0,0,355,0.0,0,0,25.3475,0.075,0
7,7,37,24,360,0.023076923,0,0,25.0325,0.0574999999999999,0
